id,age,dist,income,gender,marital_status,target
2414,89,2.371416187,"10-19,999",F,S,0
2415,72,9.920782006,"50-59,999",M,S,0
2416,70,17.2938938,"150 - 174,999",M,M,0
2417,90,5.744516528,"100-149,999",M,S,0
2418,82,12.31796099,"100-149,999",F,M,0
2419,84,26.39491961,"150 - 174,999",M,,0
2420,80,14.71028254,"20-29,999",M,S,0
2421,89,21.29185091,,F,,0
2422,88,9.75413869,,F,,0
2423,78,11.06049734,"100-149,999",M,M,0
2424,68,14.92687845,"50-59,999",F,M,0
2425,87,7.638056197,"10-19,999",M,S,0
2426,69,21.36014187,,M,S,0
2427,68,5.582507592,"100-149,999",F,M,0
2428,94,23.09376505,,F,,0
2429,66,7.273292198,"100-149,999",M,S,0
2430,78,3.268281466,"100-149,999",F,M,0
2431,68,1.452901461,"90-99,999",M,M,0
2432,69,3.476334031,"90-99,999",M,S,0
2433,70,3.331502493,"175 - 199,999",M,S,0
2434,72,8.702218731,"10-19,999",F,S,0
2435,75,9.965095462,"20-29,999",M,M,0
2436,76,13.62546385,"100-149,999",M,M,0
2437,79,6.836061433,"90-99,999",F,M,0
2438,91,2.088564015,"200 - 249,999",F,M,0
2439,75,12.62777041,"150 - 174,999",F,M,0
2440,68,6.105875505,,M,,0
2441,72,19.11988572,"90-99,999",F,M,0
2442,84,9.273082104,,F,M,0
2443,76,11.41294972,"50-59,999",M,M,0
2444,74,9.714394058,"150 - 174,999",F,M,0
2445,68,3.449356226,"100-149,999",M,S,0
2446,80,12.80833535,"90-99,999",M,S,0
2447,79,0.399943006,"20-29,999",M,S,0
2448,70,5.787535113,"20-29,999",F,S,0
2449,86,2.584997947,"30-39,999",F,M,0
2450,73,7.294507779,,F,S,0
2451,66,6.075111165,"90-99,999",M,M,0
2452,82,22.79426265,"100-149,999",F,M,0
2453,92,4.265942559,"10-19,999",F,S,0
2454,72,25.88120748,,F,,0
2455,92,8.971173179,"50-59,999",F,M,0
2456,76,14.67514897,"90-99,999",F,M,0
2457,68,4.730412832,"10-19,999",F,M,0
2458,93,1.823724757,,F,,0
2459,81,10.12154801,"100-149,999",F,M,0
2460,68,4.031586165,"20-29,999",M,S,0
2461,94,2.912549056,,M,S,0
2462,73,5.920410501,"20-29,999",F,S,0
2463,77,17.69969667,"100-149,999",M,M,0
2464,83,1.529707914,"70-79,999",M,M,0
2465,73,5.117187364,"100-149,999",F,M,0
2466,65,6.860704939,"10-19,999",F,S,0
2467,79,16.45373466,"150 - 174,999",M,M,0
2468,77,26.8799677,"10-19,999",F,M,0
2469,80,4.435370973,"70-79,999",M,S,0
2470,65,5.816739689,Under $10k,F,S,0
2471,93,10.14224548,Under $10k,F,,0
2472,75,5.299222121,"60-69,999",M,S,0
2473,87,3.68098897,Under $10k,F,S,0
2474,92,2.056746981,"90-99,999",M,,0
2475,65,3.177087034,"100-149,999",M,S,0
2476,76,4.391323033,,M,,0
2477,65,12.55816511,250k+,F,,0
2478,83,13.02748044,"90-99,999",M,S,0
2479,93,2.27750372,Under $10k,F,M,0
2480,66,4.348256491,"90-99,999",F,M,0
2481,77,29.88875453,"10-19,999",F,M,0
2482,73,3.792988619,"90-99,999",F,M,0
2483,73,1.411625309,250k+,M,M,0
2484,93,3.12166729,,F,M,0
2485,68,5.44434867,250k+,F,M,0
2486,87,14.12741089,"40-49,999",F,M,0
2487,79,0.875342758,"50-59,999",F,M,0
2488,94,1.359279376,"40-49,999",F,M,0
2489,70,0.569792068,"30-39,999",M,S,0
2490,72,6.568673722,"150 - 174,999",M,M,0
2491,93,15.0943412,"10-19,999",F,S,0
2492,71,8.019385834,"100-149,999",M,M,0
2493,69,17.03301057,,M,,0
2494,74,20.8886055,"90-99,999",F,M,0
2495,67,13.0742778,"60-69,999",M,M,0
2496,90,6.824765019,"100-149,999",F,S,0
2497,72,5.969361946,"90-99,999",F,M,0
2498,70,12.26904033,"60-69,999",F,M,0
2499,86,9.349760245,"100-149,999",F,S,0
2500,83,7.3013388,"90-99,999",F,S,0
2501,86,29.56274336,"90-99,999",M,M,0
2502,71,29.92348091,"50-59,999",M,S,0
2503,74,1.944762414,"100-149,999",F,M,0
2504,65,6.63324346,"175 - 199,999",F,M,0
2505,79,8.411678891,"60-69,999",F,S,0
2506,66,1.792876267,"100-149,999",M,M,0
2507,83,3.506962224,"100-149,999",F,M,0
2508,80,18.70833791,"10-19,999",M,M,0
2509,66,17.46742448,,F,S,0
2510,69,17.16827424,"90-99,999",M,M,0
2511,72,10.84829325,250k+,M,M,0
2512,73,3.485923858,"30-39,999",F,M,0
2513,87,20.0049731,Under $10k,M,S,0
2514,89,3.723026367,,M,,0
2515,77,9.209916193,"175 - 199,999",M,M,0
2516,87,7.524974351,"40-49,999",F,M,0
2517,83,7.928114669,"50-59,999",M,M,0
2518,76,11.77795875,"50-59,999",F,M,0
2519,72,10.76329122,"10-19,999",F,M,0
2520,72,7.475902696,"90-99,999",M,S,0
2521,66,2.004441074,"70-79,999",M,,0
2522,69,2.524383427,"150 - 174,999",M,M,0
2523,89,6.484558164,,M,,0
2524,73,6.305171005,"150 - 174,999",M,M,0
2525,76,5.127589076,"30-39,999",F,M,0
2526,77,7.266485342,"90-99,999",M,M,0
2527,94,4.129679768,"100-149,999",F,S,0
2528,87,14.17976937,"90-99,999",M,S,0
2529,70,2.868748948,"90-99,999",M,M,0
2530,90,6.693146666,"20-29,999",F,S,1
2531,86,5.691608484,"20-29,999",M,M,1
2532,73,8.449982606,"50-59,999",M,M,1
2533,93,0.288790526,"20-29,999",F,M,1
2534,76,2.968012953,"100-149,999",M,M,1
2535,92,11.17664975,"60-69,999",F,M,1
2536,76,8.948816188,"90-99,999",M,M,1
2537,80,7.756351424,"50-59,999",F,M,1
2538,84,29.56295931,"30-39,999",M,,0
2539,71,5.147161753,,F,,0
2540,89,8.740971928,"20-29,999",F,S,0
2541,65,5.704618898,"90-99,999",F,S,0
2542,78,3.213265382,"50-59,999",M,M,0
2543,68,8.347501721,"175 - 199,999",F,S,0
2544,78,4.770194146,"100-149,999",F,S,0
2545,73,2.595669318,"30-39,999",M,S,0
2546,72,4.340861256,"70-79,999",F,M,0
2547,65,2.707979956,"10-19,999",M,S,0
2548,87,7.223395377,"90-99,999",M,M,0
2549,85,25.32824509,Under $10k,M,S,0
2550,76,8.049909378,"10-19,999",F,S,0
2551,65,13.09821941,"90-99,999",M,M,0
2552,75,20.54455202,"10-19,999",M,,0
2553,71,18.34947917,"200 - 249,999",M,M,0
2554,88,12.94700718,"50-59,999",F,S,0
2555,66,11.86951992,"90-99,999",M,M,0
2556,73,7.939190081,"90-99,999",M,M,0
2557,67,16.72594846,"90-99,999",F,M,0
2558,82,2.522753579,"30-39,999",M,S,1
2559,81,7.521387992,Under $10k,F,S,1
2560,83,5.879866941,"40-49,999",F,M,1
2561,67,0.449811634,"20-29,999",M,S,1
2562,93,0.459283651,"20-29,999",F,M,1
2563,76,13.94278092,"60-69,999",M,M,1
2564,86,6.689609703,"90-99,999",M,M,1
2565,78,1.149922798,"90-99,999",M,M,0
2566,66,8.266390858,250k+,F,S,0
2567,68,29.07718802,"90-99,999",M,S,0
2568,66,7.716117528,250k+,M,,0
2569,66,5.37991735,"90-99,999",F,S,0
2570,65,17.92669626,,M,M,0
2571,79,4.017320578,"175 - 199,999",M,M,0
2572,74,5.659022092,"90-99,999",F,M,0
2573,79,7.137671119,"100-149,999",F,M,0
2574,73,3.0302636,"100-149,999",F,M,0
2575,72,4.871470979,Under $10k,F,S,0
2576,74,3.838400777,"100-149,999",M,M,0
2577,67,1.1119591,"30-39,999",M,S,0
2578,88,8.79331216,"10-19,999",F,S,0
2579,89,3.109730136,,M,,0
2580,73,1.71808625,"100-149,999",F,M,0
2581,65,1.775556081,,F,S,0
2582,67,11.68354906,"100-149,999",M,S,0
2583,71,1.184738381,"10-19,999",M,S,0
2584,87,1.693741729,"40-49,999",F,M,1
2585,73,1.3255265,"100-149,999",M,M,1
2586,85,11.32186287,"10-19,999",F,S,1
2587,81,0.565120175,"10-19,999",M,M,1
2588,88,0.617157409,"60-69,999",F,S,1
2589,70,17.72783963,"40-49,999",F,S,1
2590,90,4.445009248,"70-79,999",F,S,1
2591,91,22.31592893,"10-19,999",F,M,1
2592,70,0.28487562,"175 - 199,999",F,M,0
2593,80,4.904306524,"60-69,999",F,S,0
2594,70,4.889176187,"90-99,999",M,M,0
2595,66,3.465646799,"10-19,999",F,M,0
2596,78,11.79514444,"30-39,999",F,M,0
2597,75,9.147923202,"90-99,999",F,M,0
2598,87,8.737359459,"20-29,999",F,S,0
2599,83,3.134671529,"100-149,999",M,M,0
2600,86,1.379900005,"100-149,999",M,M,0
2601,88,1.913915081,"40-49,999",M,S,0
2602,67,1.485544858,"175 - 199,999",F,M,0
2603,70,18.08597455,"90-99,999",M,S,0
2604,82,9.605299359,"60-69,999",F,M,0
2605,80,7.480303534,"100-149,999",M,M,0
2606,87,0.98952252,"10-19,999",F,M,0
2607,76,9.603475571,"40-49,999",M,M,0
2608,73,7.64054547,"200 - 249,999",M,S,0
2609,71,0.549113859,"100-149,999",F,M,0
2610,86,20.54322793,"50-59,999",F,S,0
2611,88,6.116994351,"50-59,999",M,S,0
2612,94,22.46270348,"50-59,999",F,M,0
2613,82,6.148545612,"10-19,999",M,M,1
2614,74,7.19102062,"10-19,999",F,M,1
2615,82,19.22720408,"10-19,999",M,M,1
2616,75,1.36788609,"40-49,999",M,M,1
2617,76,4.5691533,"60-69,999",M,M,1
2618,90,2.415041606,"50-59,999",F,M,1
2619,93,2.058532258,"20-29,999",F,M,0
2620,79,3.49075958,"70-79,999",M,M,0
2621,78,13.81531717,"30-39,999",F,M,0
2622,65,3.073624303,"100-149,999",F,M,0
2623,77,20.15030378,,M,,0
2624,66,5.613971686,"50-59,999",M,S,0
2625,69,13.49283321,"90-99,999",M,,0
2626,82,19.70653613,"60-69,999",M,M,0
2627,89,0.495587023,"30-39,999",F,S,0
2628,70,8.465813948,"100-149,999",M,M,0
2629,70,8.785848101,"10-19,999",M,S,0
2630,69,6.446775777,"100-149,999",F,M,0
2631,70,6.945293076,"70-79,999",F,M,0
2632,76,3.105068719,"100-149,999",M,M,0
2633,78,2.448078809,"50-59,999",F,S,0
2634,67,7.818730945,"50-59,999",F,M,0
2635,66,8.690079266,"50-59,999",F,S,0
2636,91,4.727177063,"10-19,999",M,M,0
2637,84,4.691882634,"90-99,999",F,M,1
2638,70,18.5599296,"70-79,999",M,S,1
2639,74,1.337765187,"70-79,999",M,M,1
2640,75,3.287875755,"50-59,999",F,M,1
2641,80,3.481335457,"30-39,999",M,S,1
2642,78,23.32433295,Under $10k,F,S,1
2643,68,11.46531623,"70-79,999",F,S,1
2644,82,3.985625731,"40-49,999",M,M,1
2645,65,5.142440878,"90-99,999",F,M,0
2646,67,3.717438744,"100-149,999",F,,0
2647,78,7.057342168,"90-99,999",F,S,0
2648,71,2.656975697,250k+,F,M,0
2649,73,7.305289797,Under $10k,M,M,0
2650,73,10.20070472,"150 - 174,999",M,M,0
2651,78,23.39237362,"20-29,999",M,M,0
2652,92,8.803405801,,M,M,0
2653,74,14.56225305,"200 - 249,999",M,M,0
2654,73,0.693854432,"50-59,999",F,S,0
2655,74,7.457438115,,M,S,0
2656,71,25.90772059,"20-29,999",M,S,0
2657,72,13.55935811,,F,S,0
2658,69,4.842661711,"100-149,999",M,M,0
2659,72,3.043324642,"10-19,999",F,S,0
2660,74,6.714159048,250k+,M,M,0
2661,74,2.734698174,250k+,M,M,0
2662,94,11.98242275,Under $10k,F,M,0
2663,77,4.9854402,Under $10k,F,S,0
2664,69,3.201972929,"70-79,999",F,M,0
2665,68,0.527679102,"50-59,999",F,M,0
2666,82,2.034579369,"100-149,999",M,S,0
2667,66,3.306101723,"50-59,999",M,S,0
2668,70,2.670061465,"40-49,999",F,M,0
2669,71,2.348736484,"50-59,999",F,M,0
2670,67,4.383541305,"20-29,999",F,S,0
2671,70,4.570737133,"70-79,999",F,S,0
2672,74,12.34560288,"70-79,999",M,M,1
2673,88,28.54759024,"30-39,999",F,M,1
2674,87,5.633416504,"90-99,999",M,M,1
2675,74,3.424974473,Under $10k,M,S,1
2676,89,10.30021538,"40-49,999",F,S,1
2677,87,5.204963018,Under $10k,M,M,1
2678,90,1.999341525,"100-149,999",M,M,1
2679,73,4.991617525,"30-39,999",F,M,0
2680,89,3.328946005,"10-19,999",F,S,0
2681,86,15.91066014,"60-69,999",M,S,0
2682,87,10.48444718,"50-59,999",F,S,0
2683,84,4.537896188,"10-19,999",M,M,0
2684,78,9.858077394,"90-99,999",F,M,0
2685,69,4.730449042,"20-29,999",F,S,0
2686,68,18.78898235,"100-149,999",F,S,0
2687,79,1.426176272,"90-99,999",M,M,0
2688,77,0.67751315,"100-149,999",F,,0
2689,68,1.572075102,,M,M,0
2690,66,15.55146154,"20-29,999",F,S,0
2691,71,5.654797105,"10-19,999",M,M,0
2692,74,9.544372047,"90-99,999",M,M,0
2693,66,24.41805475,"30-39,999",M,M,0
2694,66,11.69819673,"20-29,999",F,M,0
2695,65,7.315248964,250k+,F,M,0
2696,80,6.263489519,"80-89,999",F,M,0
2697,81,8.251472021,"100-149,999",F,M,0
2698,88,10.11218964,250k+,M,M,0
2699,78,2.672617251,"70-79,999",F,S,0
2700,85,5.091955536,"40-49,999",M,S,0
2701,86,8.218067893,"100-149,999",F,,0
2702,77,28.56006537,,F,M,0
2703,90,10.61569591,"20-29,999",F,S,1
2704,67,5.856422961,"90-99,999",M,M,1
2705,68,10.40335661,"70-79,999",M,S,1
2706,73,1.6794155,"70-79,999",M,M,1
2707,88,17.08184225,,F,M,1
2708,75,14.56020679,"50-59,999",M,M,0
2709,73,2.149341657,,F,,0
2710,72,3.220598688,"60-69,999",F,M,0
2711,82,9.325600954,"175 - 199,999",M,M,0
2712,73,1.545210049,"90-99,999",F,M,0
2713,86,13.51117318,"50-59,999",F,M,0
2714,82,4.553072886,"70-79,999",M,M,0
2715,77,5.351307997,"200 - 249,999",M,S,0
2716,69,15.202256,"90-99,999",M,S,0
2717,94,3.402685018,"50-59,999",M,S,0
2718,70,4.100327858,"20-29,999",M,S,0
2719,90,1.247018257,"20-29,999",F,S,0
2720,90,1.065997119,"90-99,999",M,M,0
2721,70,27.50202429,"40-49,999",F,M,0
2722,65,15.8461661,"40-49,999",F,S,0
2723,66,17.99344062,"100-149,999",M,M,0
2724,75,6.337050834,"10-19,999",F,M,0
2725,69,0.966320326,"100-149,999",M,M,1
2726,78,1.761834695,"40-49,999",M,M,1
2727,79,0.941733444,"10-19,999",F,M,1
2728,88,6.517881821,"30-39,999",F,M,1
2729,79,7.240962845,"10-19,999",F,S,1
2730,93,4.14138522,"50-59,999",F,M,1
2731,69,0.896948491,"70-79,999",F,M,1
2732,70,6.944926325,"30-39,999",M,S,1
2733,82,10.08567761,"90-99,999",F,M,0
2734,73,7.661730208,"100-149,999",M,M,0
2735,78,3.622605226,"20-29,999",F,M,0
2736,76,23.54996293,"20-29,999",F,M,0
2737,79,3.013278218,"40-49,999",M,M,0
2738,94,4.753002932,,F,,0
2739,67,9.054335786,"20-29,999",M,M,0
2740,74,4.430722962,"50-59,999",M,M,0
2741,69,3.715268769,"70-79,999",F,S,0
2742,71,2.077066715,"40-49,999",M,S,0
2743,82,12.86727632,,M,,0
2744,80,6.221260986,,M,M,0
2745,84,15.4197443,"20-29,999",F,M,0
2746,69,3.34572413,"175 - 199,999",M,S,0
2747,70,19.8492705,"100-149,999",F,S,0
2748,67,4.177846889,"60-69,999",F,M,0
2749,72,3.030397605,"175 - 199,999",F,M,0
2750,70,2.987490788,"175 - 199,999",F,M,0
2751,89,11.44901791,"10-19,999",M,S,0
2752,89,3.263221671,"10-19,999",F,S,0
2753,86,15.37735354,,M,S,0
2754,66,7.456558184,"20-29,999",M,S,0
2755,66,9.659305887,"150 - 174,999",F,M,0
2756,74,15.2316186,"100-149,999",F,M,0
2757,90,1.205306598,"20-29,999",F,M,0
2758,76,2.614746938,"40-49,999",M,M,0
2759,87,9.966971771,"10-19,999",M,M,1
2760,80,13.03757841,"90-99,999",M,M,1
2761,81,3.152017449,"90-99,999",F,M,1
2762,75,2.743866084,"50-59,999",M,M,1
2763,82,0.777555158,"30-39,999",F,M,1
2764,73,5.729936281,"10-19,999",M,M,1
2765,80,29.13272542,"10-19,999",F,S,1
2766,86,4.173406886,"20-29,999",M,M,1
2767,70,9.391313045,"50-59,999",M,M,0
2768,73,11.72354187,"90-99,999",F,M,0
2769,72,1.271161207,"30-39,999",F,S,0
2770,68,12.56202211,"40-49,999",M,S,0
2771,65,22.95942675,"100-149,999",M,M,0
2772,87,3.596561457,"40-49,999",M,S,0
2773,73,4.157661695,"40-49,999",M,S,0
2774,69,13.57220568,"100-149,999",F,M,0
2775,86,4.185110871,"40-49,999",M,M,0
2776,71,4.665012154,"40-49,999",F,M,0
2777,71,1.980801916,"100-149,999",M,M,0
2778,65,5.970442166,"90-99,999",F,M,0
2779,71,0.657986538,"50-59,999",F,M,0
2780,67,29.25456801,"100-149,999",M,M,0
2781,73,13.24519027,"90-99,999",M,M,0
2782,89,8.249601165,"10-19,999",F,M,1
2783,79,15.27788001,"90-99,999",M,S,1
2784,77,11.61194587,"30-39,999",M,S,1
2785,68,8.171072769,"70-79,999",F,M,1
2786,89,0.856238557,"30-39,999",M,M,1
2787,87,6.885542575,"60-69,999",F,M,1
2788,72,0.187198178,"50-59,999",M,M,1
2789,65,11.81935856,"40-49,999",M,M,0
2790,75,4.138375141,"90-99,999",M,M,0
2791,65,7.182599268,,M,M,0
2792,71,1.531365296,"10-19,999",M,M,0
2793,87,11.89807282,"30-39,999",M,M,0
2794,88,2.95646078,"90-99,999",M,M,0
2795,71,16.92562032,"50-59,999",F,,0
2796,78,4.290430908,"70-79,999",F,S,0
2797,71,4.422963573,"100-149,999",F,M,0
2798,94,6.249387101,,F,S,0
2799,89,14.95835229,"90-99,999",F,M,0
2800,90,4.5890114,"175 - 199,999",M,M,0
2801,74,6.965164973,Under $10k,F,S,0
2802,87,12.81697463,"70-79,999",M,M,0
2803,73,29.58733155,,M,,0
2804,81,10.17156124,,F,S,0
2805,69,3.237144996,"60-69,999",M,M,0
2806,70,26.23931343,Under $10k,F,S,0
2807,76,5.159260084,"30-39,999",F,S,0
2808,85,2.456770005,"10-19,999",F,S,0
2809,88,18.45537304,"10-19,999",F,S,1
2810,69,3.495356229,"60-69,999",M,M,1
2811,84,3.165284397,,F,,1
2812,88,29.27966853,"50-59,999",M,M,1
2813,81,17.02649348,"90-99,999",M,M,1
2814,85,2.283889064,"10-19,999",F,S,1
2815,71,13.88645227,"10-19,999",F,S,1
2816,94,12.23831767,"10-19,999",F,M,1
2817,73,1.757976459,"90-99,999",M,S,0
2818,82,26.81583445,"50-59,999",F,S,0
2819,84,21.5071458,"30-39,999",F,M,0
2820,70,13.6314253,"90-99,999",M,M,0
2821,74,3.427600982,"90-99,999",F,S,0
2822,69,26.62182652,"70-79,999",M,S,0
2823,76,3.782216465,"100-149,999",M,M,0
2824,92,9.551539823,,F,M,0
2825,68,9.088595638,Under $10k,F,S,0
2826,84,3.325233849,"90-99,999",F,M,0
2827,85,16.56215924,"40-49,999",F,,0
2828,79,12.2812345,"90-99,999",F,M,0
2829,68,5.203490918,"90-99,999",F,M,0
2830,86,9.01590727,"100-149,999",F,M,0
2831,70,8.522151233,"10-19,999",M,S,0
2832,70,28.06268413,"10-19,999",M,S,0
2833,72,7.519366389,"150 - 174,999",M,M,0
2834,74,2.989319059,"20-29,999",F,S,0
2835,74,0.978047927,"70-79,999",M,M,0
2836,90,3.602269739,"70-79,999",M,M,0
2837,65,1.904199009,"20-29,999",F,S,0
2838,69,3.36741739,"90-99,999",F,M,0
2839,73,1.281900714,"70-79,999",M,M,0
2840,71,2.374506033,"150 - 174,999",M,S,0
2841,75,1.646177816,"40-49,999",F,M,1
2842,69,3.137471413,"100-149,999",F,M,1
2843,72,3.218063629,"40-49,999",M,S,1
2844,87,1.711627175,"50-59,999",M,M,1
2845,87,27.54121311,"10-19,999",F,S,1
2846,87,0.641889319,"10-19,999",M,M,1
2847,78,2.392292722,"40-49,999",M,M,1
2848,94,11.94084318,"30-39,999",F,S,1
2849,68,9.431135243,,F,,0
2850,76,9.531998941,"100-149,999",F,M,0
2851,87,19.70049652,"175 - 199,999",F,S,0
2852,65,9.887704263,"70-79,999",F,S,0
2853,66,1.422522075,"100-149,999",M,M,0
2854,90,3.757341331,"70-79,999",M,M,0
2855,87,5.23244086,"80-89,999",F,S,0
2856,78,18.52814878,"30-39,999",F,M,0
2857,87,15.41380826,"40-49,999",F,M,0
2858,66,5.864928346,"100-149,999",M,M,0
2859,82,5.298032389,"90-99,999",M,M,0
2860,78,3.654937103,"100-149,999",M,S,0
2861,78,7.102232129,"150 - 174,999",F,M,0
2862,77,3.624705399,"30-39,999",F,M,0
2863,70,13.90246109,"90-99,999",M,M,0
2864,92,5.188530863,,F,,0
2865,76,1.4757386,"100-149,999",F,S,0
2866,84,1.749785472,"30-39,999",M,M,0
2867,91,2.671090389,"50-59,999",M,M,0
2868,72,2.899445943,"100-149,999",F,M,0
2869,65,1.513457225,"150 - 174,999",M,M,0
2870,79,13.92370066,"60-69,999",M,M,0
2871,72,3.381702954,250k+,F,M,0
2872,75,1.758247895,"20-29,999",F,S,0
2873,87,19.36335588,,F,S,0
2874,73,12.85908258,"60-69,999",M,M,0
2875,70,0.986220749,"100-149,999",F,M,1
2876,82,5.263211766,"40-49,999",M,M,1
2877,66,2.194429596,"30-39,999",M,M,1
2878,90,5.597902612,"10-19,999",,M,1
2879,94,29.88413081,"10-19,999",F,S,1
2880,84,21.40203443,"90-99,999",F,M,1
2881,75,2.801507602,"10-19,999",F,S,1
2882,83,10.87948089,,F,,0
2883,68,20.79018995,Under $10k,F,M,0
2884,65,2.261480017,"100-149,999",M,M,0
2885,72,4.821198302,"10-19,999",F,S,0
2886,81,0.865788268,"30-39,999",M,S,0
2887,78,1.941324482,"10-19,999",M,M,0
2888,71,7.085350241,,F,S,0
2889,71,2.555092116,250k+,M,M,0
2890,66,1.101455674,,M,S,0
2891,67,5.191007815,"40-49,999",M,S,0
2892,70,3.920450078,"70-79,999",M,S,0
2893,65,5.327143226,"40-49,999",M,S,0
2894,73,12.55861454,"100-149,999",F,M,0
2895,84,7.046034787,"40-49,999",M,M,1
2896,70,19.58265185,"40-49,999",M,M,1
2897,82,8.458547722,"40-49,999",M,M,1
2898,74,16.49640609,"40-49,999",M,S,1
2899,67,2.611631175,"90-99,999",M,M,1
2900,81,1.254193391,Under $10k,F,S,1
2901,79,13.97152272,"50-59,999",M,M,1
2902,74,12.36600016,"30-39,999",M,M,0
2903,86,13.3052302,"30-39,999",M,S,0
2904,70,29.02596938,"10-19,999",F,S,0
2905,72,14.34776875,"70-79,999",F,M,0
2906,87,19.69103057,"50-59,999",M,M,0
2907,89,5.698602558,"10-19,999",M,M,0
2908,94,11.49847765,"70-79,999",F,M,0
2909,77,0.631533445,"20-29,999",F,M,0
2910,91,5.528194258,"20-29,999",F,M,0
2911,67,9.018566176,"10-19,999",M,S,0
2912,77,24.35260782,Under $10k,F,S,0
2913,68,1.519522676,"20-29,999",F,S,0
2914,72,20.17820921,"90-99,999",F,M,0
2915,72,2.477557185,,M,,0
2916,78,14.25961638,"200 - 249,999",F,,0
2917,76,10.1941317,"60-69,999",M,M,0
2918,77,12.88306326,"100-149,999",M,M,0
2919,73,21.94791196,,F,M,0
2920,77,2.989298749,"10-19,999",M,S,0
2921,91,10.09148851,,M,S,0
2922,65,4.59548825,"70-79,999",M,M,0
2923,87,2.617663146,,M,,0
2924,82,15.42266723,Under $10k,F,S,0
2925,66,4.313856894,"50-59,999",F,M,0
2926,73,12.88887376,"70-79,999",M,S,0
2927,80,6.746292468,"60-69,999",M,S,0
2928,92,1.995559887,"40-49,999",M,M,0
2929,85,1.109360517,"40-49,999",F,M,0
2930,79,17.50562204,"10-19,999",F,M,1
2931,84,4.401981953,"50-59,999",F,S,1
2932,77,28.40651852,,F,M,1
2933,84,3.473293328,"60-69,999",F,M,1
2934,76,22.41404759,"90-99,999",F,M,1
2935,85,3.579807037,"70-79,999",F,M,1
2936,91,10.16210366,"20-29,999",F,S,1
2937,82,3.680907598,"10-19,999",F,S,0
2938,74,5.087273534,"90-99,999",F,S,0
2939,72,3.991963112,"90-99,999",M,M,0
2940,76,8.540059057,"100-149,999",F,M,0
2941,84,5.582815254,"200 - 249,999",M,S,0
2942,66,17.6641848,"90-99,999",F,M,0
2943,83,8.586319398,"40-49,999",M,S,0
2944,78,4.733011651,"20-29,999",M,S,0
2945,92,14.08754987,Under $10k,F,S,0
2946,70,3.722207159,"100-149,999",M,M,0
2947,81,8.193693392,"90-99,999",F,M,0
2948,76,1.343447519,"200 - 249,999",M,M,0
2949,75,15.52579288,"50-59,999",M,M,0
2950,71,4.841638896,"20-29,999",F,S,0
2951,72,9.8173825,"100-149,999",M,,0
2952,72,6.957273164,"70-79,999",F,S,0
2953,90,6.705280691,"100-149,999",F,M,0
2954,76,8.435209733,"30-39,999",F,,0
2955,87,2.6574087,"40-49,999",M,S,0
2956,79,16.2171494,"90-99,999",M,M,0
2957,69,6.707148327,,M,M,0
2958,71,9.750029618,250k+,M,S,0
2959,68,8.285944427,"90-99,999",M,S,0
2960,70,3.507072766,"100-149,999",,M,0
2961,69,8.199109766,"90-99,999",M,M,0
2962,74,25.89964045,"10-19,999",M,M,1
2963,82,0.278631847,"100-149,999",M,M,1
2964,69,11.80324188,"70-79,999",M,M,1
2965,66,7.5568141,,M,S,1
2966,66,4.857215927,"175 - 199,999",M,M,1
2967,68,1.758007043,"90-99,999",F,M,1
2968,89,29.72938435,"10-19,999",F,M,1
2969,77,14.39579214,"90-99,999",M,S,0
2970,91,2.613853163,,F,M,0
2971,73,18.01088881,"60-69,999",F,M,0
2972,70,6.462508737,"50-59,999",M,S,0
2973,79,4.428511616,"70-79,999",M,M,0
2974,72,2.458893281,"50-59,999",M,M,0
2975,83,10.49474006,"90-99,999",M,M,0
2976,79,20.91694723,"100-149,999",F,M,0
2977,89,2.718203304,"70-79,999",F,M,0
2978,76,10.9593989,"10-19,999",F,S,0
2979,65,2.252936034,"50-59,999",F,M,0
2980,73,25.02733074,"50-59,999",M,M,0
2981,71,6.507371746,"90-99,999",M,M,0
2982,67,5.201312338,"90-99,999",F,M,0
2983,77,10.74031713,"150 - 174,999",M,M,0
2984,70,3.723815321,"70-79,999",M,M,0
2985,67,14.85974752,"10-19,999",M,S,0
2986,83,2.031146617,"175 - 199,999",M,M,0
2987,80,5.441791595,Under $10k,M,S,0
2988,81,13.04639758,"150 - 174,999",M,M,0
2989,87,8.849389422,"10-19,999",F,S,0
2990,69,5.456385833,"10-19,999",M,M,0
2991,76,5.440529572,"90-99,999",M,M,0
2992,72,2.882750799,"175 - 199,999",F,M,0
2993,68,2.079183509,"30-39,999",M,S,0
2994,93,3.093616913,"70-79,999",F,S,0
2995,74,9.228715743,"175 - 199,999",M,M,0
2996,67,5.754311526,"30-39,999",F,S,0
2997,73,6.867250412,"100-149,999",F,M,0
2998,68,3.957632446,"90-99,999",F,S,0
2999,86,6.868057715,"50-59,999",M,S,0
3000,70,5.331714211,"90-99,999",F,M,0
3001,74,11.19345224,"150 - 174,999",F,M,0
3002,94,6.010693943,"40-49,999",F,M,0
3003,77,1.592648396,"90-99,999",M,M,0
3004,76,7.383216173,"70-79,999",M,M,0
3005,69,3.452814114,"175 - 199,999",F,S,0
3006,81,6.877380844,"100-149,999",F,M,0
3007,65,5.665984369,"90-99,999",F,S,0
3008,79,3.324269554,"20-29,999",M,S,0
3009,88,1.144805232,"70-79,999",F,M,0
